# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
2.999989999999999948e-02 4.131999999999999673e+00 7.609999999999999432e+01 5.000000000000000104e-04
3.249989999999999823e-02 4.299999999999999822e+00 7.945999999999999375e+01 5.000000000000000104e-04
3.499990000000000046e-02 4.463000000000000078e+00 8.267000000000000171e+01 5.000000000000000104e-04
3.749989999999999574e-02 4.618999999999999773e+00 8.576000000000000512e+01 5.000000000000000104e-04
3.999989999999999796e-02 4.770999999999999908e+00 8.873999999999999488e+01 5.000000000000000104e-04
4.499989999999999546e-02 5.059999999999999609e+00 9.437999999999999545e+01 6.000000000000000559e-04
4.999989999999999990e-02 5.333999999999999631e+00 9.968000000000000682e+01 6.000000000000000559e-04
5.499989999999999740e-02 5.594000000000000306e+00 1.047000000000000028e+02 6.000000000000000559e-04
5.999989999999999490e-02 5.842999999999999972e+00 1.094000000000000057e+02 6.000000000000000559e-04
6.499989999999999934e-02 6.081999999999999851e+00 1.139000000000000057e+02 6.999999999999999929e-04
6.999990000000000379e-02 6.310999999999999943e+00 1.182000000000000028e+02 6.999999999999999929e-04
7.999989999999999879e-02 6.746999999999999886e+00 1.262000000000000028e+02 6.999999999999999929e-04
8.999989999999999379e-02 7.155999999999999694e+00 1.336999999999999886e+02 8.000000000000000383e-04
9.999990000000000268e-02 7.543000000000000149e+00 1.405999999999999943e+02 8.000000000000000383e-04
1.100000000000000006e-01 7.911999999999999922e+00 1.470000000000000000e+02 8.000000000000000383e-04
1.199999999999999956e-01 8.262999999999999901e+00 1.530999999999999943e+02 9.000000000000000838e-04
1.300000000000000044e-01 8.601000000000000867e+00 1.589000000000000057e+02 9.000000000000000838e-04
1.399989999999999846e-01 8.926000000000000156e+00 1.644000000000000057e+02 9.000000000000000838e-04
1.499989999999999934e-01 9.239000000000000767e+00 1.695999999999999943e+02 1.000000000000000021e-03
1.599990000000000023e-01 9.541999999999999815e+00 1.745000000000000000e+02 1.000000000000000021e-03
1.699990000000000112e-01 9.835000000000000853e+00 1.793000000000000114e+02 1.000000000000000021e-03
1.799989999999999923e-01 1.011999999999999922e+01 1.838000000000000114e+02 1.100000000000000066e-03
1.999990000000000101e-01 1.066999999999999993e+01 1.924000000000000057e+02 1.100000000000000066e-03
2.249990000000000046e-01 1.132000000000000028e+01 2.023000000000000114e+02 1.200000000000000112e-03
2.499989999999999990e-01 1.192999999999999972e+01 2.114000000000000057e+02 1.300000000000000157e-03
2.749990000000000490e-01 1.250999999999999979e+01 2.198000000000000114e+02 1.300000000000000157e-03
2.999990000000000157e-01 1.307000000000000028e+01 2.275999999999999943e+02 1.399999999999999986e-03
3.249990000000000379e-01 1.359999999999999964e+01 2.349000000000000057e+02 1.399999999999999986e-03
3.499990000000000046e-01 1.410999999999999943e+01 2.418000000000000114e+02 1.500000000000000031e-03
3.749990000000000268e-01 1.460999999999999943e+01 2.483000000000000114e+02 1.600000000000000077e-03
3.999990000000000490e-01 1.508999999999999986e+01 2.544000000000000057e+02 1.600000000000000077e-03
4.499990000000000379e-01 1.600000000000000000e+01 2.658000000000000114e+02 1.700000000000000122e-03
4.999990000000000268e-01 1.687000000000000099e+01 2.761000000000000227e+02 1.800000000000000168e-03
5.499990000000000157e-01 1.769000000000000128e+01 2.856000000000000227e+02 1.899999999999999996e-03
5.999990000000000601e-01 1.848000000000000043e+01 2.943000000000000114e+02 2.000000000000000042e-03
6.499989999999999934e-01 1.923000000000000043e+01 3.023999999999999773e+02 2.100000000000000304e-03
6.999990000000000379e-01 1.996000000000000085e+01 3.098999999999999773e+02 2.200000000000000133e-03
7.999990000000000157e-01 2.133999999999999986e+01 3.235000000000000000e+02 2.400000000000000223e-03
8.999989999999999934e-01 2.262999999999999901e+01 3.356000000000000227e+02 2.600000000000000314e-03
9.999990000000000823e-01 2.385000000000000142e+01 3.463000000000000114e+02 2.799999999999999972e-03
1.100000000000000089e+00 2.501999999999999957e+01 3.561000000000000227e+02 3.000000000000000062e-03
1.199999999999999956e+00 2.612999999999999901e+01 3.648999999999999773e+02 3.100000000000000325e-03
1.300000000000000044e+00 2.719999999999999929e+01 3.730000000000000000e+02 3.299999999999999982e-03
1.399999999999999911e+00 2.823000000000000043e+01 3.803999999999999773e+02 3.400000000000000244e-03
1.500000000000000000e+00 2.921999999999999886e+01 3.873000000000000114e+02 3.600000000000000335e-03
1.600000000000000089e+00 3.017000000000000171e+01 3.936000000000000227e+02 3.799999999999999992e-03
1.699999999999999956e+00 3.110000000000000142e+01 3.995000000000000000e+02 3.900000000000000255e-03
1.800000000000000044e+00 3.200000000000000000e+01 4.050000000000000000e+02 4.100000000000000346e-03
