# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.500000000000000000e+03 2.394000000000000000e+03 1.251999999999999957e+01 2.580000000000000071e+00
3.750000000000000000e+03 2.449000000000000000e+03 1.183999999999999986e+01 2.680000000000000160e+00
4.000000000000000000e+03 2.496000000000000000e+03 1.124000000000000021e+01 2.779999999999999805e+00
4.500000000000000000e+03 2.570000000000000000e+03 1.021000000000000085e+01 2.979999999999999982e+00
5.000000000000000000e+03 2.621000000000000000e+03 9.367000000000000881e+00 3.169999999999999929e+00
5.500000000000000000e+03 2.655000000000000000e+03 8.662000000000000810e+00 3.359999999999999876e+00
6.000000000000000000e+03 2.675000000000000000e+03 8.063000000000000611e+00 3.540000000000000036e+00
6.500000000000000000e+03 2.686000000000000000e+03 7.546999999999999709e+00 3.729999999999999982e+00
7.000000000000000000e+03 2.689000000000000000e+03 7.097999999999999865e+00 3.910000000000000142e+00
8.000000000000000000e+03 2.681000000000000000e+03 6.352000000000000313e+00 4.290000000000000036e+00
9.000000000000000000e+03 2.660000000000000000e+03 5.756999999999999673e+00 4.660000000000000142e+00
1.000000000000000000e+04 2.632000000000000000e+03 5.269999999999999574e+00 5.030000000000000249e+00
1.100000000000000000e+04 2.600000000000000000e+03 4.863999999999999879e+00 5.419999999999999929e+00
1.200000000000000000e+04 2.567000000000000000e+03 4.519999999999999574e+00 5.799999999999999822e+00
1.300000000000000000e+04 2.533000000000000000e+03 4.224999999999999645e+00 6.190000000000000391e+00
1.400000000000000000e+04 2.500000000000000000e+03 3.967999999999999972e+00 6.589999999999999858e+00
1.500000000000000000e+04 2.468000000000000000e+03 3.741999999999999993e+00 6.990000000000000213e+00
1.600000000000000000e+04 2.436000000000000000e+03 3.541999999999999815e+00 7.400000000000000355e+00
1.700000000000000000e+04 2.406000000000000000e+03 3.363999999999999879e+00 7.809999999999999609e+00
1.800000000000000000e+04 2.377000000000000000e+03 3.204000000000000181e+00 8.230000000000000426e+00
2.000000000000000000e+04 2.321000000000000000e+03 2.927999999999999936e+00 9.080000000000000071e+00
2.250000000000000000e+04 2.258000000000000000e+03 2.646999999999999797e+00 1.016999999999999993e+01
2.500000000000000000e+04 2.201000000000000000e+03 2.418000000000000149e+00 1.128999999999999915e+01
2.750000000000000000e+04 2.147000000000000000e+03 2.226999999999999869e+00 1.242999999999999972e+01
3.000000000000000000e+04 2.098000000000000000e+03 2.065999999999999837e+00 1.360999999999999943e+01
3.250000000000000000e+04 2.052000000000000000e+03 1.927999999999999936e+00 1.481000000000000050e+01
3.500000000000000000e+04 2.008000000000000000e+03 1.808000000000000052e+00 1.603999999999999915e+01
