# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.249990000000000379e-01 2.126999999999999957e+01 2.444000000000000057e+02 1.399999999999999986e-03
3.499990000000000046e-01 2.207000000000000028e+01 2.516999999999999886e+02 1.500000000000000031e-03
3.749990000000000268e-01 2.285000000000000142e+01 2.586000000000000227e+02 1.500000000000000031e-03
3.999990000000000490e-01 2.360000000000000142e+01 2.651000000000000227e+02 1.600000000000000077e-03
4.499990000000000379e-01 2.503000000000000114e+01 2.771999999999999886e+02 1.700000000000000122e-03
4.999990000000000268e-01 2.637999999999999901e+01 2.883000000000000114e+02 1.800000000000000168e-03
5.499990000000000157e-01 2.767000000000000171e+01 2.983999999999999773e+02 1.899999999999999996e-03
5.999990000000000601e-01 2.889999999999999858e+01 3.078000000000000114e+02 2.000000000000000042e-03
6.499989999999999934e-01 3.007999999999999829e+01 3.163999999999999773e+02 2.100000000000000304e-03
6.999990000000000379e-01 3.121999999999999886e+01 3.245000000000000000e+02 2.100000000000000304e-03
7.999990000000000157e-01 3.336999999999999744e+01 3.391999999999999886e+02 2.299999999999999961e-03
8.999989999999999934e-01 3.539999999999999858e+01 3.521999999999999886e+02 2.500000000000000052e-03
9.999990000000000823e-01 3.731000000000000227e+01 3.638999999999999773e+02 2.700000000000000143e-03
1.100000000000000089e+00 3.913000000000000256e+01 3.745000000000000000e+02 2.799999999999999972e-03
1.199999999999999956e+00 4.086999999999999744e+01 3.841000000000000227e+02 3.000000000000000062e-03
1.300000000000000044e+00 4.253999999999999915e+01 3.930000000000000000e+02 3.100000000000000325e-03
1.399999999999999911e+00 4.414999999999999858e+01 4.011000000000000227e+02 3.299999999999999982e-03
1.500000000000000000e+00 4.570000000000000284e+01 4.086000000000000227e+02 3.400000000000000244e-03
1.600000000000000089e+00 4.720000000000000284e+01 4.156000000000000227e+02 3.600000000000000335e-03
1.699999999999999956e+00 4.864999999999999858e+01 4.221000000000000227e+02 3.700000000000000164e-03
1.800000000000000044e+00 5.006000000000000227e+01 4.281999999999999886e+02 3.900000000000000255e-03
2.000000000000000000e+00 5.277000000000000313e+01 4.391999999999999886e+02 4.100000000000000346e-03
2.250000000000000000e+00 5.596999999999999886e+01 4.513000000000000114e+02 4.500000000000000527e-03
2.500000000000000000e+00 5.899000000000000199e+01 4.618000000000000114e+02 4.800000000000000447e-03
2.750000000000000000e+00 6.186999999999999744e+01 4.710000000000000000e+02 5.100000000000000366e-03
3.000000000000000000e+00 6.462000000000000455e+01 4.791999999999999886e+02 5.500000000000000548e-03
3.250000000000000000e+00 6.726000000000000512e+01 4.863999999999999773e+02 5.800000000000000468e-03
3.500000000000000000e+00 6.979999999999999716e+01 4.928999999999999773e+02 6.100000000000000387e-03
3.750000000000000000e+00 7.225000000000000000e+01 4.986999999999999886e+02 6.400000000000000307e-03
4.000000000000000000e+00 7.462000000000000455e+01 5.038999999999999773e+02 6.700000000000000226e-03
4.500000000000000000e+00 7.915000000000000568e+01 5.130000000000000000e+02 7.300000000000000065e-03
5.000000000000000000e+00 8.343000000000000682e+01 5.203999999999999773e+02 7.900000000000000772e-03
5.500000000000000000e+00 8.750000000000000000e+01 5.266000000000000227e+02 8.500000000000000611e-03
6.000000000000000000e+00 9.139000000000000057e+01 5.317000000000000455e+02 9.100000000000000450e-03
6.500000000000000000e+00 9.512999999999999545e+01 5.360000000000000000e+02 9.600000000000000894e-03
7.000000000000000000e+00 9.871999999999999886e+01 5.396000000000000227e+02 1.020000000000000073e-02
8.000000000000000000e+00 1.055000000000000000e+02 5.450000000000000000e+02 1.130000000000000102e-02
9.000000000000000000e+00 1.119000000000000057e+02 5.487000000000000455e+02 1.250000000000000069e-02
1.000000000000000000e+01 1.180000000000000000e+02 5.510000000000000000e+02 1.360000000000000098e-02
1.100000000000000000e+01 1.237000000000000028e+02 5.522000000000000455e+02 1.470000000000000126e-02
1.200000000000000000e+01 1.293000000000000114e+02 5.526000000000000227e+02 1.580000000000000154e-02
1.300000000000000000e+01 1.345000000000000000e+02 5.523999999999999773e+02 1.690000000000000183e-02
1.400000000000000000e+01 1.395999999999999943e+02 5.517000000000000455e+02 1.800000000000000211e-02
1.500000000000000000e+01 1.445000000000000000e+02 5.505000000000000000e+02 1.910000000000000239e-02
1.600000000000000000e+01 1.491999999999999886e+02 5.491000000000000227e+02 2.020000000000000268e-02
1.700000000000000000e+01 1.538000000000000114e+02 5.472999999999999545e+02 2.129999999999999949e-02
1.800000000000000000e+01 1.583000000000000114e+02 5.452999999999999545e+02 2.239999999999999977e-02
2.000000000000000000e+01 1.669000000000000057e+02 5.407999999999999545e+02 2.460000000000000034e-02
2.250000000000000000e+01 1.770000000000000000e+02 5.346000000000000227e+02 2.730000000000000135e-02
