# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
6.499989999999999934e-01 1.490000000000000036e+01 2.233000000000000114e+02 2.400000000000000223e-03
6.999990000000000379e-01 1.546000000000000085e+01 2.279000000000000057e+02 2.500000000000000052e-03
7.999990000000000157e-01 1.653000000000000114e+01 2.360999999999999943e+02 2.799999999999999972e-03
8.999989999999999934e-01 1.753000000000000114e+01 2.431999999999999886e+02 3.000000000000000062e-03
9.999990000000000823e-01 1.848000000000000043e+01 2.495000000000000000e+02 3.200000000000000153e-03
1.100000000000000089e+00 1.937999999999999901e+01 2.550000000000000000e+02 3.400000000000000244e-03
1.199999999999999956e+00 2.025000000000000000e+01 2.598999999999999773e+02 3.600000000000000335e-03
1.300000000000000044e+00 2.107000000000000028e+01 2.643999999999999773e+02 3.900000000000000255e-03
1.399999999999999911e+00 2.187000000000000099e+01 2.683999999999999773e+02 4.100000000000000346e-03
1.500000000000000000e+00 2.264000000000000057e+01 2.720000000000000000e+02 4.300000000000000003e-03
1.600000000000000089e+00 2.337999999999999901e+01 2.753000000000000114e+02 4.500000000000000527e-03
1.699999999999999956e+00 2.410000000000000142e+01 2.783000000000000114e+02 4.700000000000000185e-03
1.800000000000000044e+00 2.480000000000000071e+01 2.811000000000000227e+02 4.899999999999999842e-03
2.000000000000000000e+00 2.614000000000000057e+01 2.858999999999999773e+02 5.300000000000000024e-03
2.250000000000000000e+00 2.773000000000000043e+01 2.910000000000000000e+02 5.800000000000000468e-03
2.500000000000000000e+00 2.923000000000000043e+01 2.951999999999999886e+02 6.300000000000000044e-03
2.750000000000000000e+00 3.064999999999999858e+01 2.986000000000000227e+02 6.700000000000000226e-03
3.000000000000000000e+00 3.202000000000000313e+01 3.015000000000000000e+02 7.200000000000000670e-03
3.250000000000000000e+00 3.332000000000000028e+01 3.038999999999999773e+02 7.700000000000000247e-03
3.500000000000000000e+00 3.457999999999999829e+01 3.058999999999999773e+02 8.200000000000000691e-03
3.750000000000000000e+00 3.579999999999999716e+01 3.075000000000000000e+02 8.600000000000000006e-03
4.000000000000000000e+00 3.696999999999999886e+01 3.088999999999999773e+02 9.100000000000000450e-03
4.500000000000000000e+00 3.921000000000000085e+01 3.108000000000000114e+02 1.010000000000000134e-02
5.000000000000000000e+00 4.132999999999999829e+01 3.121000000000000227e+02 1.100000000000000110e-02
5.500000000000000000e+00 4.335000000000000142e+01 3.126999999999999886e+02 1.190000000000000085e-02
6.000000000000000000e+00 4.528000000000000114e+01 3.128999999999999773e+02 1.290000000000000001e-02
6.500000000000000000e+00 4.713000000000000256e+01 3.126999999999999886e+02 1.380000000000000150e-02
7.000000000000000000e+00 4.890999999999999659e+01 3.123000000000000114e+02 1.470000000000000126e-02
8.000000000000000000e+00 5.228999999999999915e+01 3.106999999999999886e+02 1.660000000000000017e-02
9.000000000000000000e+00 5.546000000000000085e+01 3.085000000000000000e+02 1.850000000000000255e-02
1.000000000000000000e+01 5.846000000000000085e+01 3.058999999999999773e+02 2.040000000000000147e-02
1.100000000000000000e+01 6.132000000000000028e+01 3.030000000000000000e+02 2.230000000000000038e-02
1.200000000000000000e+01 6.404000000000000625e+01 3.000000000000000000e+02 2.430000000000000215e-02
1.300000000000000000e+01 6.665999999999999659e+01 2.968000000000000114e+02 2.620000000000000107e-02
1.400000000000000000e+01 6.918000000000000682e+01 2.936000000000000227e+02 2.820000000000000284e-02
1.500000000000000000e+01 7.160999999999999943e+01 2.903000000000000114e+02 3.010000000000000175e-02
1.600000000000000000e+01 7.395999999999999375e+01 2.871000000000000227e+02 3.210000000000000353e-02
1.700000000000000000e+01 7.623999999999999488e+01 2.838000000000000114e+02 3.409999999999999837e-02
1.800000000000000000e+01 7.845000000000000284e+01 2.806000000000000227e+02 3.620000000000000301e-02
2.000000000000000000e+01 8.268999999999999773e+01 2.743000000000000114e+02 4.019999999999999962e-02
2.250000000000000000e+01 8.770999999999999375e+01 2.668000000000000114e+02 4.540000000000000285e-02
2.500000000000000000e+01 9.245999999999999375e+01 2.596000000000000227e+02 5.070000000000000201e-02
2.750000000000000000e+01 9.698000000000000398e+01 2.528000000000000114e+02 5.600000000000000117e-02
3.000000000000000000e+01 1.012999999999999972e+02 2.463000000000000114e+02 6.140000000000000319e-02
3.250000000000000000e+01 1.054000000000000057e+02 2.401999999999999886e+02 6.690000000000000113e-02
3.500000000000000000e+01 1.094000000000000057e+02 2.344000000000000057e+02 7.250000000000000888e-02
3.750000000000000000e+01 1.132999999999999972e+02 2.289000000000000057e+02 7.810000000000000275e-02
4.000000000000000000e+01 1.245000000000000000e+02 2.236999999999999886e+02 8.360000000000000764e-02
4.500000000000000000e+01 1.429000000000000057e+02 2.140999999999999943e+02 9.460000000000000353e-02
5.000000000000000000e+01 1.539000000000000057e+02 2.054000000000000057e+02 1.055000000000000104e-01
5.500000000000000000e+01 1.608000000000000114e+02 1.975000000000000000e+02 1.165000000000000063e-01
6.000000000000000000e+01 1.651999999999999886e+02 1.901999999999999886e+02 1.277000000000000079e-01
6.500000000000000000e+01 1.683000000000000114e+02 1.835999999999999943e+02 1.390000000000000124e-01
7.000000000000000000e+01 1.709000000000000057e+02 1.775000000000000000e+02 1.506000000000000116e-01
8.000000000000000000e+01 1.755999999999999943e+02 1.665999999999999943e+02 1.742000000000000215e-01
9.000000000000000000e+01 1.809000000000000057e+02 1.571999999999999886e+02 1.984000000000000208e-01
1.000000000000000000e+02 1.870999999999999943e+02 1.490000000000000000e+02 2.231000000000000205e-01
1.100000000000000000e+02 1.943000000000000114e+02 1.416999999999999886e+02 2.479999999999999982e-01
1.200000000000000000e+02 2.023000000000000114e+02 1.351999999999999886e+02 2.730000000000000204e-01
1.300000000000000000e+02 2.110000000000000000e+02 1.294000000000000057e+02 2.978999999999999981e-01
1.400000000000000000e+02 2.200999999999999943e+02 1.240999999999999943e+02 3.228000000000000314e-01
1.500000000000000000e+02 2.295000000000000000e+02 1.192999999999999972e+02 3.475000000000000311e-01
1.600000000000000000e+02 2.390999999999999943e+02 1.149000000000000057e+02 3.719999999999999973e-01
1.700000000000000000e+02 2.489000000000000057e+02 1.109000000000000057e+02 3.961000000000000076e-01
1.800000000000000000e+02 2.586999999999999886e+02 1.072000000000000028e+02 4.200000000000000400e-01
2.000000000000000000e+02 2.781000000000000227e+02 1.005999999999999943e+02 4.669000000000000372e-01
2.250000000000000000e+02 3.020000000000000000e+02 9.354000000000000625e+01 5.237000000000000544e-01
2.500000000000000000e+02 3.251000000000000227e+02 8.754000000000000625e+01 5.786000000000000032e-01
2.750000000000000000e+02 3.473999999999999773e+02 8.235999999999999943e+01 6.317000000000000393e-01
3.000000000000000000e+02 3.686999999999999886e+02 7.784000000000000341e+01 6.831000000000000405e-01
3.250000000000000000e+02 3.891999999999999886e+02 7.384000000000000341e+01 7.328999999999999959e-01
3.500000000000000000e+02 4.088000000000000114e+02 7.029000000000000625e+01 7.812999999999999945e-01
3.750000000000000000e+02 4.276999999999999886e+02 6.710999999999999943e+01 8.283000000000000362e-01
4.000000000000000000e+02 4.460000000000000000e+02 6.423999999999999488e+01 8.740999999999999881e-01
4.500000000000000000e+02 4.806999999999999886e+02 5.925999999999999801e+01 9.622000000000000552e-01
5.000000000000000000e+02 5.135000000000000000e+02 5.507999999999999829e+01 1.050000000000000044e+00
5.500000000000000000e+02 5.447000000000000455e+02 5.150999999999999801e+01 1.129999999999999893e+00
6.000000000000000000e+02 5.747000000000000455e+02 4.842000000000000171e+01 1.199999999999999956e+00
6.500000000000000000e+02 6.036000000000000227e+02 4.572999999999999687e+01 1.280000000000000027e+00
7.000000000000000000e+02 6.317999999999999545e+02 4.335000000000000142e+01 1.350000000000000089e+00
8.000000000000000000e+02 6.860000000000000000e+02 3.932999999999999829e+01 1.489999999999999991e+00
9.000000000000000000e+02 7.382000000000000455e+02 3.606000000000000227e+01 1.620000000000000107e+00
1.000000000000000000e+03 7.887999999999999545e+02 3.334000000000000341e+01 1.739999999999999991e+00
1.100000000000000000e+03 8.380000000000000000e+02 3.103999999999999915e+01 1.850000000000000089e+00
1.200000000000000000e+03 8.860000000000000000e+02 2.907000000000000028e+01 1.959999999999999964e+00
1.300000000000000000e+03 9.327000000000000455e+02 2.735000000000000142e+01 2.060000000000000053e+00
1.400000000000000000e+03 9.782000000000000455e+02 2.585000000000000142e+01 2.160000000000000142e+00
1.500000000000000000e+03 1.023000000000000000e+03 2.451000000000000156e+01 2.259999999999999787e+00
1.600000000000000000e+03 1.066000000000000000e+03 2.332000000000000028e+01 2.350000000000000089e+00
1.700000000000000000e+03 1.108000000000000000e+03 2.225000000000000000e+01 2.439999999999999947e+00
1.800000000000000000e+03 1.148000000000000000e+03 2.128999999999999915e+01 2.520000000000000018e+00
2.000000000000000000e+03 1.226000000000000000e+03 1.960999999999999943e+01 2.689999999999999947e+00
2.250000000000000000e+03 1.316000000000000000e+03 1.787000000000000099e+01 2.879999999999999893e+00
2.500000000000000000e+03 1.399000000000000000e+03 1.644000000000000128e+01 3.060000000000000053e+00
2.750000000000000000e+03 1.474000000000000000e+03 1.524000000000000021e+01 3.229999999999999982e+00
3.000000000000000000e+03 1.544000000000000000e+03 1.422000000000000064e+01 3.390000000000000124e+00
3.250000000000000000e+03 1.607000000000000000e+03 1.333000000000000007e+01 3.549999999999999822e+00
3.500000000000000000e+03 1.666000000000000000e+03 1.256000000000000050e+01 3.700000000000000178e+00
3.750000000000000000e+03 1.719000000000000000e+03 1.188000000000000078e+01 3.839999999999999858e+00
4.000000000000000000e+03 1.769000000000000000e+03 1.127999999999999936e+01 3.979999999999999982e+00
4.500000000000000000e+03 1.858000000000000000e+03 1.025000000000000000e+01 4.250000000000000000e+00
5.000000000000000000e+03 1.935000000000000000e+03 9.400000000000000355e+00 4.519999999999999574e+00
5.500000000000000000e+03 2.005000000000000000e+03 8.692999999999999616e+00 4.769999999999999574e+00
6.000000000000000000e+03 2.067000000000000000e+03 8.092000000000000526e+00 5.009999999999999787e+00
6.500000000000000000e+03 2.123000000000000000e+03 7.573999999999999844e+00 5.250000000000000000e+00
7.000000000000000000e+03 2.174000000000000000e+03 7.123000000000000220e+00 5.480000000000000426e+00
8.000000000000000000e+03 2.260000000000000000e+03 6.373999999999999666e+00 5.929999999999999716e+00
9.000000000000000000e+03 2.326000000000000000e+03 5.777000000000000135e+00 6.360000000000000320e+00
1.000000000000000000e+04 2.373000000000000000e+03 5.288999999999999702e+00 6.780000000000000249e+00
1.100000000000000000e+04 2.403000000000000000e+03 4.881999999999999673e+00 7.200000000000000178e+00
1.200000000000000000e+04 2.418000000000000000e+03 4.535999999999999588e+00 7.610000000000000320e+00
1.300000000000000000e+04 2.421000000000000000e+03 4.240000000000000213e+00 8.029999999999999361e+00
1.400000000000000000e+04 2.417000000000000000e+03 3.982000000000000206e+00 8.439999999999999503e+00
1.500000000000000000e+04 2.406000000000000000e+03 3.754999999999999893e+00 8.849999999999999645e+00
1.600000000000000000e+04 2.391000000000000000e+03 3.555000000000000160e+00 9.269999999999999574e+00
1.700000000000000000e+04 2.373000000000000000e+03 3.375999999999999890e+00 9.689999999999999503e+00
1.800000000000000000e+04 2.353000000000000000e+03 3.214999999999999858e+00 1.010999999999999943e+01
2.000000000000000000e+04 2.310000000000000000e+03 2.938000000000000167e+00 1.096000000000000085e+01
2.250000000000000000e+04 2.256000000000000000e+03 2.656000000000000139e+00 1.206000000000000050e+01
2.500000000000000000e+04 2.202000000000000000e+03 2.426000000000000156e+00 1.317999999999999972e+01
2.750000000000000000e+04 2.152000000000000000e+03 2.234999999999999876e+00 1.432000000000000028e+01
3.000000000000000000e+04 2.103000000000000000e+03 2.072999999999999954e+00 1.550000000000000000e+01
3.250000000000000000e+04 2.058000000000000000e+03 1.933999999999999941e+00 1.669999999999999929e+01
3.500000000000000000e+04 2.014000000000000000e+03 1.814000000000000057e+00 1.792000000000000171e+01
3.750000000000000000e+04 1.973000000000000000e+03 1.709000000000000075e+00 1.917999999999999972e+01
4.000000000000000000e+04 1.943000000000000000e+03 1.616000000000000103e+00 2.044999999999999929e+01
4.500000000000000000e+04 1.868000000000000000e+03 1.457999999999999963e+00 2.307000000000000028e+01
5.000000000000000000e+04 1.795000000000000000e+03 1.330000000000000071e+00 2.580000000000000071e+01
5.500000000000000000e+04 1.730000000000000000e+03 1.223999999999999977e+00 2.864000000000000057e+01
6.000000000000000000e+04 1.668000000000000000e+03 1.133999999999999897e+00 3.157999999999999829e+01
6.500000000000000000e+04 1.611000000000000000e+03 1.056999999999999940e+00 3.461999999999999744e+01
7.000000000000000000e+04 1.558000000000000000e+03 9.906000000000000361e-01 3.778000000000000114e+01
8.000000000000000000e+04 1.460000000000000000e+03 8.809000000000000163e-01 4.440999999999999659e+01
9.000000000000000000e+04 1.372000000000000000e+03 7.940000000000000391e-01 5.146999999999999886e+01
1.000000000000000000e+05 1.293000000000000000e+03 7.235000000000000320e-01 5.897999999999999687e+01
1.100000000000000000e+05 1.222000000000000000e+03 6.650000000000000355e-01 6.693000000000000682e+01
1.200000000000000000e+05 1.157000000000000000e+03 6.157000000000000250e-01 7.534000000000000341e+01
1.300000000000000000e+05 1.098000000000000000e+03 5.735000000000000098e-01 8.420999999999999375e+01
1.400000000000000000e+05 1.044000000000000000e+03 5.370000000000000329e-01 9.354000000000000625e+01
1.500000000000000000e+05 9.950000000000000000e+02 5.050999999999999934e-01 1.033499999999999943e+02
1.600000000000000000e+05 9.497000000000000455e+02 4.768999999999999906e-01 1.136299999999999955e+02
1.700000000000000000e+05 9.080000000000000000e+02 4.517999999999999794e-01 1.244000000000000057e+02
1.800000000000000000e+05 8.696000000000000227e+02 4.294000000000000039e-01 1.356399999999999864e+02
2.000000000000000000e+05 8.012999999999999545e+02 3.909000000000000252e-01 1.595999999999999943e+02
2.250000000000000000e+05 7.291000000000000227e+02 3.518999999999999906e-01 1.923000000000000114e+02
2.500000000000000000e+05 6.688999999999999773e+02 3.201999999999999846e-01 2.280999999999999943e+02
2.750000000000000000e+05 6.181000000000000227e+02 2.939999999999999836e-01 2.669700000000000273e+02
3.000000000000000000e+05 5.750000000000000000e+02 2.718999999999999750e-01 3.088999999999999773e+02
3.250000000000000000e+05 5.382000000000000455e+02 2.530999999999999917e-01 3.538299999999999841e+02
3.500000000000000000e+05 5.065000000000000000e+02 2.368000000000000105e-01 4.016999999999999886e+02
3.750000000000000000e+05 4.790000000000000000e+02 2.225999999999999923e-01 4.524499999999999886e+02
4.000000000000000000e+05 4.550000000000000000e+02 2.099999999999999922e-01 5.059900000000000091e+02
4.500000000000000000e+05 4.153999999999999773e+02 1.889000000000000123e-01 6.209900000000000091e+02
5.000000000000000000e+05 3.841999999999999886e+02 1.716999999999999915e-01 7.461399999999999864e+02
5.500000000000000000e+05 3.588999999999999773e+02 1.575999999999999901e-01 8.807699999999999818e+02
6.000000000000000000e+05 3.361000000000000227e+02 1.456999999999999962e-01 1.020000000000000000e+03
6.500000000000000000e+05 3.151999999999999886e+02 1.355000000000000093e-01 1.180000000000000000e+03
7.000000000000000000e+05 2.971000000000000227e+02 1.267000000000000071e-01 1.340000000000000000e+03
8.000000000000000000e+05 2.671999999999999886e+02 1.122999999999999970e-01 1.700000000000000000e+03
9.000000000000000000e+05 2.433000000000000114e+02 1.009000000000000036e-01 2.090000000000000000e+03
1.000000000000000000e+06 2.239000000000000057e+02 9.167999999999999761e-02 2.520000000000000000e+03
1.100000000000000000e+06 2.076999999999999886e+02 8.407000000000000584e-02 2.980000000000000000e+03
1.200000000000000000e+06 1.940999999999999943e+02 7.767000000000000293e-02 3.480000000000000000e+03
1.300000000000000000e+06 1.824000000000000057e+02 7.220999999999999641e-02 4.010000000000000000e+03
1.400000000000000000e+06 1.721999999999999886e+02 6.750000000000000444e-02 4.570000000000000000e+03
1.500000000000000000e+06 1.634000000000000057e+02 6.338000000000000578e-02 5.170000000000000000e+03
1.600000000000000000e+06 1.555000000000000000e+02 5.976000000000000062e-02 5.800000000000000000e+03
1.700000000000000000e+06 1.485999999999999943e+02 5.653999999999999998e-02 6.460000000000000000e+03
1.800000000000000000e+06 1.423000000000000114e+02 5.367000000000000243e-02 7.140000000000000000e+03
2.000000000000000000e+06 1.315999999999999943e+02 4.873999999999999860e-02 8.600000000000000000e+03
2.250000000000000000e+06 1.207999999999999972e+02 4.376000000000000029e-02 1.059000000000000000e+04
2.500000000000000000e+06 1.120000000000000000e+02 3.973999999999999755e-02 1.274000000000000000e+04
2.750000000000000000e+06 1.047000000000000028e+02 3.642000000000000098e-02 1.505000000000000000e+04
3.000000000000000000e+06 9.859000000000000341e+01 3.361999999999999711e-02 1.751000000000000000e+04
3.250000000000000000e+06 9.339000000000000057e+01 3.124000000000000041e-02 2.011000000000000000e+04
3.500000000000000000e+06 8.890000000000000568e+01 2.919000000000000067e-02 2.286000000000000000e+04
3.750000000000000000e+06 8.498999999999999488e+01 2.740000000000000074e-02 2.573000000000000000e+04
4.000000000000000000e+06 8.154999999999999716e+01 2.581999999999999920e-02 2.873000000000000000e+04
4.500000000000000000e+06 7.579999999999999716e+01 2.316999999999999962e-02 3.509000000000000000e+04
5.000000000000000000e+06 7.117000000000000171e+01 2.103000000000000008e-02 4.190000000000000000e+04
5.500000000000000000e+06 6.737999999999999545e+01 1.925999999999999934e-02 4.912000000000000000e+04
6.000000000000000000e+06 6.420999999999999375e+01 1.778000000000000067e-02 5.672000000000000000e+04
6.500000000000000000e+06 6.153000000000000114e+01 1.651000000000000037e-02 6.468000000000000728e+04
7.000000000000000000e+06 5.924000000000000199e+01 1.541999999999999968e-02 7.296000000000000000e+04
8.000000000000000000e+06 5.553000000000000114e+01 1.362999999999999975e-02 9.039000000000000000e+04
9.000000000000000000e+06 5.267000000000000171e+01 1.222999999999999955e-02 1.088800000000000000e+05
1.000000000000000000e+07 5.042000000000000171e+01 1.108999999999999916e-02 1.282899999999999854e+05
