# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
6.999990000000000205e-03 1.401999999999999913e+00 2.060999999999999943e+00 3.000000000000000279e-04
7.999990000000000226e-03 1.497999999999999998e+00 2.168000000000000149e+00 4.000000000000000192e-04
8.999990000000001114e-03 1.588999999999999968e+00 2.265000000000000124e+00 4.000000000000000192e-04
9.999990000000000268e-03 1.675000000000000044e+00 2.351999999999999869e+00 4.000000000000000192e-04
1.099989999999999996e-02 1.756999999999999895e+00 2.431999999999999940e+00 5.000000000000000104e-04
1.199990000000000084e-02 1.834999999999999964e+00 2.505999999999999783e+00 5.000000000000000104e-04
1.299990000000000000e-02 1.909999999999999920e+00 2.575000000000000178e+00 5.000000000000000104e-04
1.399990000000000089e-02 1.981999999999999984e+00 2.637999999999999901e+00 5.000000000000000104e-04
1.499990000000000004e-02 2.052000000000000046e+00 2.697999999999999954e+00 6.000000000000000559e-04
1.599990000000000093e-02 2.119000000000000217e+00 2.754000000000000004e+00 6.000000000000000559e-04
1.699990000000000182e-02 2.184000000000000163e+00 2.806999999999999940e+00 6.000000000000000559e-04
1.799989999999999923e-02 2.246999999999999886e+00 2.857000000000000206e+00 6.000000000000000559e-04
1.999990000000000101e-02 2.369000000000000217e+00 2.947999999999999954e+00 6.999999999999999929e-04
2.249989999999999976e-02 2.512999999999999901e+00 3.051000000000000156e+00 6.999999999999999929e-04
2.499990000000000198e-02 2.649000000000000021e+00 3.141999999999999904e+00 8.000000000000000383e-04
2.749990000000000073e-02 2.778000000000000025e+00 3.224000000000000199e+00 8.000000000000000383e-04
2.999989999999999948e-02 2.900999999999999801e+00 3.298000000000000043e+00 9.000000000000000838e-04
3.249989999999999823e-02 3.020000000000000018e+00 3.366000000000000103e+00 9.000000000000000838e-04
3.499990000000000046e-02 3.133999999999999897e+00 3.427000000000000046e+00 1.000000000000000021e-03
3.749989999999999574e-02 3.244000000000000217e+00 3.483999999999999986e+00 1.000000000000000021e-03
3.999989999999999796e-02 3.350000000000000089e+00 3.536999999999999922e+00 1.100000000000000066e-03
4.499989999999999546e-02 3.553999999999999826e+00 3.629999999999999893e+00 1.200000000000000112e-03
4.999989999999999990e-02 3.745999999999999996e+00 3.712000000000000188e+00 1.300000000000000157e-03
5.499989999999999740e-02 3.928999999999999826e+00 3.782999999999999918e+00 1.399999999999999986e-03
5.999989999999999490e-02 4.102999999999999758e+00 3.846000000000000085e+00 1.500000000000000031e-03
6.499989999999999934e-02 4.270999999999999908e+00 3.902000000000000135e+00 1.500000000000000031e-03
6.999990000000000379e-02 4.432000000000000384e+00 3.951999999999999957e+00 1.600000000000000077e-03
7.999989999999999879e-02 4.738000000000000433e+00 4.036999999999999922e+00 1.800000000000000168e-03
8.999989999999999379e-02 5.025999999999999801e+00 4.107000000000000206e+00 2.000000000000000042e-03
9.999990000000000268e-02 5.296999999999999709e+00 4.163999999999999702e+00 2.200000000000000133e-03
1.100000000000000006e-01 5.556000000000000050e+00 4.211999999999999744e+00 2.299999999999999961e-03
1.199999999999999956e-01 5.802999999999999936e+00 4.251000000000000334e+00 2.500000000000000052e-03
1.300000000000000044e-01 6.040000000000000036e+00 4.283999999999999808e+00 2.700000000000000143e-03
1.399989999999999846e-01 6.267999999999999794e+00 4.312000000000000277e+00 2.799999999999999972e-03
1.499989999999999934e-01 6.488000000000000433e+00 4.334999999999999964e+00 3.000000000000000062e-03
1.599990000000000023e-01 6.700999999999999623e+00 4.354000000000000092e+00 3.200000000000000153e-03
1.699990000000000112e-01 6.907000000000000028e+00 4.370000000000000107e+00 3.400000000000000244e-03
1.799989999999999923e-01 7.107000000000000206e+00 4.383000000000000007e+00 3.500000000000000073e-03
1.999990000000000101e-01 7.491999999999999993e+00 4.400999999999999801e+00 3.900000000000000255e-03
2.249990000000000046e-01 7.945999999999999730e+00 4.413999999999999702e+00 4.300000000000000003e-03
2.499989999999999990e-01 8.375999999999999446e+00 4.416999999999999815e+00 4.700000000000000185e-03
2.749990000000000490e-01 8.785000000000000142e+00 4.413000000000000256e+00 5.100000000000000366e-03
2.999990000000000157e-01 9.175000000000000711e+00 4.403999999999999915e+00 5.500000000000000548e-03
3.249990000000000379e-01 9.550000000000000711e+00 4.391000000000000014e+00 5.899999999999999863e-03
3.499990000000000046e-01 9.910000000000000142e+00 4.375000000000000000e+00 6.300000000000000044e-03
3.749990000000000268e-01 1.025999999999999979e+01 4.355999999999999872e+00 6.800000000000000488e-03
3.999990000000000490e-01 1.058999999999999986e+01 4.336000000000000298e+00 7.200000000000000670e-03
4.499990000000000379e-01 1.124000000000000021e+01 4.291000000000000369e+00 8.000000000000000167e-03
4.999990000000000268e-01 1.184999999999999964e+01 4.241999999999999993e+00 8.899999999999999925e-03
5.499990000000000157e-01 1.241999999999999993e+01 4.192000000000000171e+00 9.700000000000000289e-03
5.999990000000000601e-01 1.298000000000000043e+01 4.139999999999999680e+00 1.060000000000000005e-02
6.499989999999999934e-01 1.350999999999999979e+01 4.088000000000000078e+00 1.140000000000000041e-02
6.999990000000000379e-01 1.401999999999999957e+01 4.035999999999999588e+00 1.230000000000000017e-02
7.999990000000000157e-01 1.498000000000000043e+01 3.932999999999999829e+00 1.400000000000000029e-02
8.999989999999999934e-01 1.589000000000000057e+01 3.834999999999999964e+00 1.570000000000000215e-02
9.999990000000000823e-01 1.675000000000000000e+01 3.740000000000000213e+00 1.740000000000000227e-02
1.100000000000000089e+00 1.757000000000000028e+01 3.649999999999999911e+00 1.920000000000000179e-02
1.199999999999999956e+00 1.835000000000000142e+01 3.564000000000000057e+00 2.090000000000000191e-02
1.300000000000000044e+00 1.910000000000000142e+01 3.482000000000000206e+00 2.270000000000000143e-02
1.399999999999999911e+00 1.982000000000000028e+01 3.403999999999999915e+00 2.440000000000000155e-02
1.500000000000000000e+00 2.051999999999999957e+01 3.330999999999999961e+00 2.620000000000000107e-02
1.600000000000000089e+00 2.119000000000000128e+01 3.259999999999999787e+00 2.790000000000000119e-02
1.699999999999999956e+00 2.183999999999999986e+01 3.193000000000000060e+00 2.970000000000000070e-02
1.800000000000000044e+00 2.248000000000000043e+01 3.129999999999999893e+00 3.140000000000000430e-02
2.000000000000000000e+00 2.369000000000000128e+01 3.011000000000000121e+00 3.490000000000000047e-02
2.250000000000000000e+00 2.489999999999999858e+01 2.875999999999999890e+00 3.930000000000000160e-02
2.500000000000000000e+00 2.605000000000000071e+01 2.754999999999999893e+00 4.379999999999999866e-02
2.750000000000000000e+00 2.714999999999999858e+01 2.645999999999999908e+00 4.819999999999999979e-02
3.000000000000000000e+00 2.821999999999999886e+01 2.545999999999999819e+00 5.260000000000000092e-02
3.250000000000000000e+00 2.925000000000000000e+01 2.455000000000000071e+00 5.700000000000000205e-02
3.500000000000000000e+00 3.023999999999999844e+01 2.371999999999999886e+00 6.140000000000000319e-02
3.750000000000000000e+00 3.121000000000000085e+01 2.294999999999999929e+00 6.579999999999999738e-02
4.000000000000000000e+00 3.214000000000000057e+01 2.224000000000000199e+00 7.019999999999999851e-02
4.500000000000000000e+00 3.392000000000000171e+01 2.096000000000000085e+00 7.880000000000000893e-02
5.000000000000000000e+00 3.560000000000000142e+01 1.983999999999999986e+00 8.740000000000000546e-02
5.500000000000000000e+00 3.720000000000000284e+01 1.885999999999999899e+00 9.589999999999999913e-02
6.000000000000000000e+00 3.872999999999999687e+01 1.798000000000000043e+00 1.042000000000000010e-01
6.500000000000000000e+00 4.018999999999999773e+01 1.719999999999999973e+00 1.125000000000000028e-01
7.000000000000000000e+00 4.160000000000000142e+01 1.649000000000000021e+00 1.207000000000000017e-01
8.000000000000000000e+00 4.429999999999999716e+01 1.526000000000000023e+00 1.368000000000000049e-01
9.000000000000000000e+00 4.685999999999999943e+01 1.421999999999999931e+00 1.524000000000000077e-01
1.000000000000000000e+01 4.929999999999999716e+01 1.334000000000000075e+00 1.677000000000000157e-01
1.100000000000000000e+01 5.163000000000000256e+01 1.256999999999999895e+00 1.826000000000000123e-01
1.200000000000000000e+01 5.385000000000000142e+01 1.189999999999999947e+00 1.972000000000000142e-01
1.300000000000000000e+01 5.596999999999999886e+01 1.129999999999999893e+00 2.114000000000000046e-01
1.400000000000000000e+01 5.799000000000000199e+01 1.078000000000000069e+00 2.254000000000000170e-01
1.500000000000000000e+01 5.992000000000000171e+01 1.030000000000000027e+00 2.391000000000000070e-01
1.600000000000000000e+01 6.175999999999999801e+01 9.869999999999999885e-01 2.525000000000000022e-01
1.700000000000000000e+01 6.350999999999999801e+01 9.478999999999999648e-01 2.656999999999999917e-01
1.800000000000000000e+01 6.518999999999999773e+01 9.122000000000000108e-01 2.786000000000000143e-01
2.000000000000000000e+01 6.831000000000000227e+01 8.491999999999999549e-01 3.039000000000000035e-01
2.250000000000000000e+01 7.181999999999999318e+01 7.831000000000000183e-01 3.346000000000000085e-01
2.500000000000000000e+01 7.495000000000000284e+01 7.276000000000000245e-01 3.643000000000000127e-01
2.750000000000000000e+01 7.775000000000000000e+01 6.803000000000000158e-01 3.931999999999999940e-01
3.000000000000000000e+01 8.026000000000000512e+01 6.393999999999999684e-01 4.213999999999999968e-01
3.250000000000000000e+01 8.250000000000000000e+01 6.037000000000000144e-01 4.490999999999999992e-01
3.500000000000000000e+01 8.451000000000000512e+01 5.722000000000000419e-01 4.762000000000000122e-01
3.750000000000000000e+01 8.631000000000000227e+01 5.441000000000000281e-01 5.029000000000000137e-01
4.000000000000000000e+01 8.790999999999999659e+01 5.190000000000000169e-01 5.292999999999999927e-01
4.500000000000000000e+01 9.059999999999999432e+01 4.757000000000000117e-01 5.811000000000000609e-01
5.000000000000000000e+01 9.270999999999999375e+01 4.398000000000000242e-01 6.320000000000000062e-01
5.500000000000000000e+01 9.434000000000000341e+01 4.093999999999999861e-01 6.821000000000000396e-01
6.000000000000000000e+01 9.556000000000000227e+01 3.832999999999999741e-01 7.318000000000000060e-01
6.500000000000000000e+01 9.643000000000000682e+01 3.605999999999999761e-01 7.812000000000000055e-01
7.000000000000000000e+01 9.700000000000000000e+01 3.407000000000000028e-01 8.303000000000000380e-01
8.000000000000000000e+01 9.745000000000000284e+01 3.074000000000000066e-01 9.286000000000000920e-01
9.000000000000000000e+01 9.715999999999999659e+01 2.805000000000000271e-01 1.030000000000000027e+00
1.000000000000000000e+02 9.635999999999999943e+01 2.582999999999999741e-01 1.129999999999999893e+00
1.100000000000000000e+02 9.520000000000000284e+01 2.396999999999999964e-01 1.229999999999999982e+00
1.200000000000000000e+02 9.378000000000000114e+01 2.237000000000000099e-01 1.330000000000000071e+00
1.300000000000000000e+02 9.220000000000000284e+01 2.099000000000000032e-01 1.439999999999999947e+00
1.400000000000000000e+02 9.051999999999999602e+01 1.978999999999999926e-01 1.540000000000000036e+00
1.500000000000000000e+02 8.878000000000000114e+01 1.872999999999999943e-01 1.649999999999999911e+00
1.600000000000000000e+02 8.701999999999999602e+01 1.778000000000000136e-01 1.760000000000000009e+00
1.700000000000000000e+02 8.528000000000000114e+01 1.693000000000000060e-01 1.879999999999999893e+00
1.800000000000000000e+02 8.354999999999999716e+01 1.617000000000000104e-01 1.989999999999999991e+00
2.000000000000000000e+02 8.023000000000000398e+01 1.484999999999999931e-01 2.229999999999999982e+00
2.250000000000000000e+02 7.634999999999999432e+01 1.348999999999999921e-01 2.540000000000000036e+00
2.500000000000000000e+02 7.281999999999999318e+01 1.237000000000000044e-01 2.870000000000000107e+00
2.750000000000000000e+02 6.962999999999999545e+01 1.144000000000000017e-01 3.220000000000000195e+00
3.000000000000000000e+02 6.673999999999999488e+01 1.064999999999999974e-01 3.580000000000000071e+00
3.250000000000000000e+02 6.412000000000000455e+01 9.966999999999999471e-02 3.959999999999999964e+00
3.500000000000000000e+02 6.175999999999999801e+01 9.372999999999999388e-02 4.349999999999999645e+00
3.750000000000000000e+02 5.960000000000000142e+01 8.851000000000000534e-02 4.750000000000000000e+00
4.000000000000000000e+02 5.764000000000000057e+01 8.387000000000000011e-02 5.179999999999999716e+00
4.500000000000000000e+02 5.421000000000000085e+01 7.600999999999999424e-02 6.059999999999999609e+00
5.000000000000000000e+02 5.131000000000000227e+01 6.958000000000000296e-02 7.000000000000000000e+00
5.500000000000000000e+02 4.885999999999999943e+01 6.421999999999999931e-02 7.980000000000000426e+00
6.000000000000000000e+02 4.678999999999999915e+01 5.967000000000000082e-02 9.019999999999999574e+00
6.500000000000000000e+02 4.503000000000000114e+01 5.575999999999999707e-02 1.009999999999999964e+01
7.000000000000000000e+02 4.354999999999999716e+01 5.236999999999999988e-02 1.121000000000000085e+01
8.000000000000000000e+02 4.131000000000000227e+01 4.674999999999999989e-02 1.355000000000000071e+01
9.000000000000000000e+02 3.988000000000000256e+01 4.227999999999999814e-02 1.599000000000000021e+01
1.000000000000000000e+03 3.910000000000000142e+01 3.864000000000000073e-02 1.850000000000000000e+01
1.100000000000000000e+03 3.904999999999999716e+01 3.561000000000000276e-02 2.103999999999999915e+01
1.200000000000000000e+03 3.899000000000000199e+01 3.303999999999999992e-02 2.357999999999999829e+01
1.300000000000000000e+03 3.877000000000000313e+01 3.083999999999999936e-02 2.612999999999999901e+01
1.400000000000000000e+03 3.846000000000000085e+01 2.893000000000000085e-02 2.869999999999999929e+01
1.500000000000000000e+03 3.796999999999999886e+01 2.725999999999999951e-02 3.130000000000000071e+01
1.600000000000000000e+03 3.731000000000000227e+01 2.578000000000000083e-02 3.393999999999999773e+01
1.700000000000000000e+03 3.650999999999999801e+01 2.445999999999999910e-02 3.663000000000000256e+01
1.800000000000000000e+03 3.560999999999999943e+01 2.326999999999999902e-02 3.939000000000000057e+01
2.000000000000000000e+03 3.370000000000000284e+01 2.123999999999999846e-02 4.513000000000000256e+01
2.250000000000000000e+03 3.135999999999999943e+01 1.916999999999999954e-02 5.278000000000000114e+01
2.500000000000000000e+03 2.923000000000000043e+01 1.747999999999999901e-02 6.099000000000000199e+01
2.750000000000000000e+03 2.735000000000000142e+01 1.609000000000000014e-02 6.979000000000000625e+01
3.000000000000000000e+03 2.571000000000000085e+01 1.490999999999999964e-02 7.918000000000000682e+01
3.250000000000000000e+03 2.426000000000000156e+01 1.389999999999999916e-02 8.915000000000000568e+01
3.500000000000000000e+03 2.298000000000000043e+01 1.302000000000000032e-02 9.968999999999999773e+01
3.750000000000000000e+03 2.183999999999999986e+01 1.225000000000000047e-02 1.107999999999999972e+02
4.000000000000000000e+03 2.082000000000000028e+01 1.158000000000000002e-02 1.224800000000000040e+02
4.500000000000000000e+03 1.905999999999999872e+01 1.043000000000000003e-02 1.474799999999999898e+02
5.000000000000000000e+03 1.760999999999999943e+01 9.506999999999999826e-03 1.746699999999999875e+02
5.500000000000000000e+03 1.637999999999999901e+01 8.737999999999999240e-03 2.040000000000000000e+02
6.000000000000000000e+03 1.533000000000000007e+01 8.089999999999999969e-03 2.354300000000000068e+02
6.500000000000000000e+03 1.441999999999999993e+01 7.536000000000000164e-03 2.689399999999999977e+02
7.000000000000000000e+03 1.361999999999999922e+01 7.055999999999999772e-03 3.044900000000000091e+02
8.000000000000000000e+03 1.228999999999999915e+01 6.265999999999999868e-03 3.815299999999999727e+02
9.000000000000000000e+03 1.121000000000000085e+01 5.642000000000000313e-03 4.664599999999999795e+02
1.000000000000000000e+04 1.033000000000000007e+01 5.134999999999999808e-03 5.591100000000000136e+02
1.100000000000000000e+04 9.580999999999999517e+00 4.715999999999999706e-03 6.593300000000000409e+02
1.200000000000000000e+04 8.946999999999999176e+00 4.362999999999999691e-03 7.670000000000000000e+02
1.300000000000000000e+04 8.400000000000000355e+00 4.061000000000000373e-03 8.820000000000000000e+02
1.400000000000000000e+04 7.921000000000000263e+00 3.799999999999999992e-03 1.000000000000000000e+03
1.500000000000000000e+04 7.500000000000000000e+00 3.572000000000000088e-03 1.130000000000000000e+03
1.600000000000000000e+04 7.126000000000000334e+00 3.370999999999999865e-03 1.270000000000000000e+03
1.700000000000000000e+04 6.790000000000000036e+00 3.193000000000000092e-03 1.410000000000000000e+03
1.800000000000000000e+04 6.488999999999999879e+00 3.033000000000000106e-03 1.560000000000000000e+03
2.000000000000000000e+04 5.966999999999999638e+00 2.758000000000000035e-03 1.880000000000000000e+03
2.250000000000000000e+04 5.432000000000000384e+00 2.481000000000000132e-03 2.320000000000000000e+03
2.500000000000000000e+04 4.993999999999999773e+00 2.256000000000000193e-03 2.800000000000000000e+03
2.750000000000000000e+04 4.628999999999999559e+00 2.069999999999999792e-03 3.320000000000000000e+03
3.000000000000000000e+04 4.318999999999999950e+00 1.912999999999999987e-03 3.880000000000000000e+03
3.250000000000000000e+04 4.052999999999999936e+00 1.778999999999999982e-03 4.470000000000000000e+03
3.500000000000000000e+04 3.821000000000000174e+00 1.663999999999999898e-03 5.110000000000000000e+03
3.750000000000000000e+04 3.616999999999999993e+00 1.562999999999999936e-03 5.780000000000000000e+03
4.000000000000000000e+04 3.436999999999999833e+00 1.474000000000000050e-03 6.480000000000000000e+03
4.500000000000000000e+04 3.132000000000000117e+00 1.325000000000000006e-03 8.000000000000000000e+03
5.000000000000000000e+04 2.883999999999999897e+00 1.203999999999999992e-03 9.660000000000000000e+03
5.500000000000000000e+04 2.677000000000000046e+00 1.103999999999999947e-03 1.146000000000000000e+04
6.000000000000000000e+04 2.501999999999999780e+00 1.020000000000000073e-03 1.339000000000000000e+04
6.500000000000000000e+04 2.351999999999999869e+00 9.481999999999999543e-04 1.544000000000000000e+04
7.000000000000000000e+04 2.221999999999999975e+00 8.863000000000000218e-04 1.762000000000000000e+04
8.000000000000000000e+04 2.007000000000000117e+00 7.847000000000000459e-04 2.235000000000000000e+04
9.000000000000000000e+04 1.836999999999999966e+00 7.047000000000000529e-04 2.755000000000000000e+04
1.000000000000000000e+05 1.699000000000000066e+00 6.400000000000000524e-04 3.319000000000000000e+04
1.100000000000000000e+05 1.584999999999999964e+00 5.865999999999999470e-04 3.927000000000000000e+04
1.200000000000000000e+05 1.489000000000000101e+00 5.416000000000000458e-04 4.577000000000000000e+04
1.300000000000000000e+05 1.405999999999999917e+00 5.033999999999999846e-04 5.266000000000000000e+04
1.400000000000000000e+05 1.334999999999999964e+00 4.702999999999999932e-04 5.994000000000000000e+04
1.500000000000000000e+05 1.272999999999999909e+00 4.414999999999999979e-04 6.759000000000000000e+04
1.600000000000000000e+05 1.219000000000000083e+00 4.160999999999999768e-04 7.561000000000000000e+04
1.700000000000000000e+05 1.169999999999999929e+00 3.936000000000000262e-04 8.396000000000000000e+04
1.800000000000000000e+05 1.127000000000000002e+00 3.734000000000000231e-04 9.265000000000000000e+04
2.000000000000000000e+05 1.052000000000000046e+00 3.390000000000000001e-04 1.109900000000000000e+05
2.250000000000000000e+05 9.776000000000000245e-01 3.042000000000000216e-04 1.355900000000000000e+05
2.500000000000000000e+05 9.173000000000000043e-01 2.760999999999999891e-04 1.619400000000000000e+05
2.750000000000000000e+05 8.679000000000000048e-01 2.529000000000000215e-04 1.899000000000000000e+05
3.000000000000000000e+05 8.265000000000000124e-01 2.334000000000000083e-04 2.193700000000000000e+05
3.250000000000000000e+05 7.914999999999999813e-01 2.168000000000000114e-04 2.502200000000000000e+05
3.500000000000000000e+05 7.614999999999999547e-01 2.024999999999999890e-04 2.823600000000000000e+05
3.750000000000000000e+05 7.355000000000000426e-01 1.900000000000000105e-04 3.157100000000000000e+05
4.000000000000000000e+05 7.128999999999999782e-01 1.789999999999999870e-04 3.501700000000000000e+05
4.500000000000000000e+05 6.753000000000000114e-01 1.604999999999999981e-04 4.221200000000000000e+05
5.000000000000000000e+05 6.454999999999999627e-01 1.455999999999999883e-04 4.977400000000000000e+05
5.500000000000000000e+05 6.215000000000000524e-01 1.332999999999999875e-04 5.765600000000000000e+05
6.000000000000000000e+05 6.017000000000000126e-01 1.230000000000000082e-04 6.582000000000000000e+05
6.500000000000000000e+05 5.853000000000000425e-01 1.141999999999999976e-04 7.423300000000000000e+05
7.000000000000000000e+05 5.715000000000000080e-01 1.067000000000000050e-04 8.286600000000000000e+05
8.000000000000000000e+05 5.497999999999999554e-01 9.422999999999999736e-05 1.010000000000000000e+06
9.000000000000000000e+05 5.336999999999999522e-01 8.448000000000000431e-05 1.190000000000000000e+06
1.000000000000000000e+06 5.215999999999999526e-01 7.661000000000000004e-05 1.380000000000000000e+06
1.100000000000000000e+06 5.122999999999999776e-01 7.011999999999999950e-05 1.570000000000000000e+06
1.200000000000000000e+06 5.050999999999999934e-01 6.467000000000000255e-05 1.770000000000000000e+06
1.300000000000000000e+06 4.994999999999999996e-01 6.002999999999999954e-05 1.970000000000000000e+06
1.400000000000000000e+06 4.950999999999999845e-01 5.602999999999999718e-05 2.170000000000000000e+06
1.500000000000000000e+06 4.917000000000000259e-01 5.254999999999999662e-05 2.370000000000000000e+06
1.600000000000000000e+06 4.889999999999999902e-01 4.949000000000000220e-05 2.580000000000000000e+06
1.700000000000000000e+06 4.869999999999999885e-01 4.677000000000000113e-05 2.780000000000000000e+06
1.800000000000000000e+06 4.853999999999999981e-01 4.435000000000000059e-05 2.990000000000000000e+06
2.000000000000000000e+06 4.833999999999999964e-01 4.020000000000000136e-05 3.400000000000000000e+06
2.250000000000000000e+06 4.824999999999999845e-01 3.601999999999999733e-05 3.920000000000000000e+06
2.500000000000000000e+06 4.827000000000000179e-01 3.265000000000000080e-05 4.430000000000000000e+06
2.750000000000000000e+06 4.835999999999999743e-01 2.987000000000000031e-05 4.950000000000000000e+06
3.000000000000000000e+06 4.850999999999999757e-01 2.754000000000000060e-05 5.470000000000000000e+06
3.250000000000000000e+06 4.868000000000000105e-01 2.555999999999999922e-05 5.980000000000000000e+06
3.500000000000000000e+06 4.888000000000000123e-01 2.385000000000000035e-05 6.490000000000000000e+06
3.750000000000000000e+06 4.909000000000000030e-01 2.235999999999999937e-05 7.000000000000000000e+06
4.000000000000000000e+06 4.929999999999999938e-01 2.105000000000000005e-05 7.510000000000000000e+06
4.500000000000000000e+06 4.974999999999999978e-01 1.885000000000000079e-05 8.520000000000000000e+06
5.000000000000000000e+06 5.019000000000000128e-01 1.707999999999999910e-05 9.520000000000000000e+06
5.500000000000000000e+06 5.062999999999999723e-01 1.561999999999999953e-05 1.051000000000000000e+07
6.000000000000000000e+06 5.104999999999999538e-01 1.439999999999999935e-05 1.149000000000000000e+07
6.500000000000000000e+06 5.145999999999999464e-01 1.336000000000000084e-05 1.247000000000000000e+07
7.000000000000000000e+06 5.184999999999999609e-01 1.245999999999999929e-05 1.344000000000000000e+07
8.000000000000000000e+06 5.258000000000000451e-01 1.099999999999999971e-05 1.535000000000000000e+07
9.000000000000000000e+06 5.324999999999999734e-01 9.847000000000000758e-06 1.724000000000000000e+07
1.000000000000000000e+07 5.385999999999999677e-01 8.919999999999999300e-06 1.911000000000000000e+07
