# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.499990000000000046e-02 3.972999999999999865e+00 6.439000000000000057e+00 1.200000000000000112e-03
3.749989999999999574e-02 4.113000000000000433e+00 6.482000000000000206e+00 1.300000000000000157e-03
3.999989999999999796e-02 4.246999999999999886e+00 6.517999999999999794e+00 1.399999999999999986e-03
4.499989999999999546e-02 4.504999999999999893e+00 6.575000000000000178e+00 1.500000000000000031e-03
4.999989999999999990e-02 4.748999999999999666e+00 6.615999999999999659e+00 1.600000000000000077e-03
5.499989999999999740e-02 4.980000000000000426e+00 6.644999999999999574e+00 1.700000000000000122e-03
5.999989999999999490e-02 5.201999999999999957e+00 6.663999999999999702e+00 1.899999999999999996e-03
6.499989999999999934e-02 5.413999999999999702e+00 6.674999999999999822e+00 2.000000000000000042e-03
6.999990000000000379e-02 5.618999999999999773e+00 6.679999999999999716e+00 2.100000000000000304e-03
7.999989999999999879e-02 6.006999999999999673e+00 6.674999999999999822e+00 2.299999999999999961e-03
8.999989999999999379e-02 6.371000000000000441e+00 6.655999999999999694e+00 2.600000000000000314e-03
9.999990000000000268e-02 6.716000000000000192e+00 6.628000000000000114e+00 2.799999999999999972e-03
1.100000000000000006e-01 7.043000000000000149e+00 6.592999999999999972e+00 3.000000000000000062e-03
1.199999999999999956e-01 7.357000000000000206e+00 6.552999999999999936e+00 3.299999999999999982e-03
1.300000000000000044e-01 7.657000000000000028e+00 6.511000000000000121e+00 3.500000000000000073e-03
1.399989999999999846e-01 7.945999999999999730e+00 6.466000000000000192e+00 3.700000000000000164e-03
1.499989999999999934e-01 8.224999999999999645e+00 6.418999999999999595e+00 4.000000000000000083e-03
1.599990000000000023e-01 8.494999999999999218e+00 6.371999999999999886e+00 4.200000000000000608e-03
1.699990000000000112e-01 8.756000000000000227e+00 6.323999999999999844e+00 4.400000000000000265e-03
1.799989999999999923e-01 9.009999999999999787e+00 6.275999999999999801e+00 4.599999999999999922e-03
1.999990000000000101e-01 9.496999999999999886e+00 6.181000000000000050e+00 5.100000000000000366e-03
2.249990000000000046e-01 1.007000000000000028e+01 6.064000000000000057e+00 5.599999999999999943e-03
2.499989999999999990e-01 1.061999999999999922e+01 5.950999999999999623e+00 6.200000000000000649e-03
2.749990000000000490e-01 1.114000000000000057e+01 5.841999999999999638e+00 6.700000000000000226e-03
2.999990000000000157e-01 1.163000000000000078e+01 5.737000000000000099e+00 7.300000000000000065e-03
3.249990000000000379e-01 1.210999999999999943e+01 5.636999999999999567e+00 7.800000000000000509e-03
3.499990000000000046e-01 1.256000000000000050e+01 5.541000000000000369e+00 8.400000000000001216e-03
3.749990000000000268e-01 1.300000000000000000e+01 5.448999999999999844e+00 8.899999999999999925e-03
3.999990000000000490e-01 1.342999999999999972e+01 5.360999999999999766e+00 9.499999999999999764e-03
4.499990000000000379e-01 1.425000000000000000e+01 5.195000000000000284e+00 1.060000000000000005e-02
4.999990000000000268e-01 1.501999999999999957e+01 5.043000000000000149e+00 1.160000000000000094e-02
5.499990000000000157e-01 1.575000000000000000e+01 4.900999999999999801e+00 1.270000000000000122e-02
5.999990000000000601e-01 1.644999999999999929e+01 4.769999999999999574e+00 1.380000000000000150e-02
6.499989999999999934e-01 1.712000000000000099e+01 4.647999999999999687e+00 1.490000000000000005e-02
6.999990000000000379e-01 1.776999999999999957e+01 4.533999999999999808e+00 1.590000000000000094e-02
7.999990000000000157e-01 1.898999999999999844e+01 4.326999999999999957e+00 1.810000000000000150e-02
8.999989999999999934e-01 2.014999999999999858e+01 4.142000000000000348e+00 2.020000000000000268e-02
9.999990000000000823e-01 2.123999999999999844e+01 3.976999999999999869e+00 2.230000000000000038e-02
1.100000000000000089e+00 2.226999999999999957e+01 3.827999999999999847e+00 2.430000000000000215e-02
1.199999999999999956e+00 2.326000000000000156e+01 3.693000000000000060e+00 2.639999999999999986e-02
1.300000000000000044e+00 2.421000000000000085e+01 3.568999999999999950e+00 2.850000000000000103e-02
1.399999999999999911e+00 2.512999999999999901e+01 3.455000000000000071e+00 3.050000000000000280e-02
1.500000000000000000e+00 2.601000000000000156e+01 3.350000000000000089e+00 3.250000000000000111e-02
1.600000000000000089e+00 2.685999999999999943e+01 3.253000000000000114e+00 3.450000000000000289e-02
1.699999999999999956e+00 2.769000000000000128e+01 3.161999999999999922e+00 3.650000000000000466e-02
1.800000000000000044e+00 2.848999999999999844e+01 3.077999999999999847e+00 3.849999999999999950e-02
2.000000000000000000e+00 3.003000000000000114e+01 2.923999999999999932e+00 4.240000000000000019e-02
2.250000000000000000e+00 3.162000000000000099e+01 2.757000000000000117e+00 4.719999999999999890e-02
2.500000000000000000e+00 3.309000000000000341e+01 2.611000000000000210e+00 5.200000000000000455e-02
2.750000000000000000e+00 3.447999999999999687e+01 2.483000000000000096e+00 5.670000000000000040e-02
3.000000000000000000e+00 3.579999999999999716e+01 2.369000000000000217e+00 6.140000000000000319e-02
3.250000000000000000e+00 3.704999999999999716e+01 2.266999999999999904e+00 6.600000000000000311e-02
