# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.000000000000000000e+04 3.512000000000000000e+03 2.023000000000000043e+01 5.440000000000000391e+00
1.100000000000000000e+04 3.622000000000000000e+03 1.873999999999999844e+01 5.719999999999999751e+00
1.200000000000000000e+04 3.713000000000000000e+03 1.746999999999999886e+01 5.990000000000000213e+00
1.300000000000000000e+04 3.788000000000000000e+03 1.637000000000000099e+01 6.250000000000000000e+00
1.400000000000000000e+04 3.848000000000000000e+03 1.541999999999999993e+01 6.509999999999999787e+00
1.500000000000000000e+04 3.897000000000000000e+03 1.457000000000000028e+01 6.769999999999999574e+00
1.600000000000000000e+04 3.936000000000000000e+03 1.382000000000000028e+01 7.019999999999999574e+00
1.700000000000000000e+04 3.966000000000000000e+03 1.315000000000000036e+01 7.269999999999999574e+00
1.800000000000000000e+04 3.989000000000000000e+03 1.255000000000000071e+01 7.519999999999999574e+00
2.000000000000000000e+04 4.016000000000000000e+03 1.150999999999999979e+01 8.019999999999999574e+00
2.250000000000000000e+04 4.025000000000000000e+03 1.043999999999999950e+01 8.640000000000000568e+00
2.500000000000000000e+04 4.014000000000000000e+03 9.561999999999999389e+00 9.259999999999999787e+00
2.750000000000000000e+04 3.990000000000000000e+03 8.830999999999999517e+00 9.880000000000000782e+00
3.000000000000000000e+04 3.958000000000000000e+03 8.211000000000000298e+00 1.050999999999999979e+01
3.250000000000000000e+04 3.920000000000000000e+03 7.677999999999999936e+00 1.114000000000000057e+01
3.500000000000000000e+04 3.880000000000000000e+03 7.214000000000000412e+00 1.177999999999999936e+01
3.750000000000000000e+04 3.838000000000000000e+03 6.807000000000000384e+00 1.242999999999999972e+01
4.000000000000000000e+04 3.795000000000000000e+03 6.445999999999999730e+00 1.308000000000000007e+01
4.500000000000000000e+04 3.710000000000000000e+03 5.833999999999999631e+00 1.441000000000000014e+01
5.000000000000000000e+04 3.627000000000000000e+03 5.334999999999999964e+00 1.576999999999999957e+01
5.500000000000000000e+04 3.547000000000000000e+03 4.918999999999999595e+00 1.716000000000000014e+01
6.000000000000000000e+04 3.470000000000000000e+03 4.567000000000000171e+00 1.857999999999999829e+01
6.500000000000000000e+04 3.397000000000000000e+03 4.264999999999999680e+00 2.003999999999999915e+01
7.000000000000000000e+04 3.328000000000000000e+03 4.001999999999999780e+00 2.151999999999999957e+01
8.000000000000000000e+04 3.289000000000000000e+03 3.568999999999999950e+00 2.453999999999999915e+01
9.000000000000000000e+04 3.194000000000000000e+03 3.224000000000000199e+00 2.762000000000000099e+01
1.000000000000000000e+05 3.089000000000000000e+03 2.943999999999999950e+00 3.080000000000000071e+01
1.100000000000000000e+05 2.992000000000000000e+03 2.710999999999999854e+00 3.409000000000000341e+01
1.200000000000000000e+05 2.900000000000000000e+03 2.513999999999999790e+00 3.747999999999999687e+01
1.300000000000000000e+05 2.814000000000000000e+03 2.345000000000000195e+00 4.097999999999999687e+01
1.400000000000000000e+05 2.732000000000000000e+03 2.197999999999999954e+00 4.457999999999999829e+01
1.500000000000000000e+05 2.656000000000000000e+03 2.069999999999999840e+00 4.828999999999999915e+01
1.600000000000000000e+05 2.584000000000000000e+03 1.957000000000000073e+00 5.210000000000000142e+01
1.700000000000000000e+05 2.516000000000000000e+03 1.856000000000000094e+00 5.602000000000000313e+01
1.800000000000000000e+05 2.451000000000000000e+03 1.764999999999999902e+00 6.004999999999999716e+01
2.000000000000000000e+05 2.333000000000000000e+03 1.610000000000000098e+00 6.840999999999999659e+01
2.250000000000000000e+05 2.201000000000000000e+03 1.451999999999999957e+00 7.943000000000000682e+01
2.500000000000000000e+05 2.086000000000000000e+03 1.322999999999999954e+00 9.109000000000000341e+01
2.750000000000000000e+05 1.984000000000000000e+03 1.217000000000000082e+00 1.033700000000000045e+02
3.000000000000000000e+05 1.894000000000000000e+03 1.127000000000000002e+00 1.162600000000000051e+02
3.250000000000000000e+05 1.813000000000000000e+03 1.050000000000000044e+00 1.297500000000000000e+02
3.500000000000000000e+05 1.741000000000000000e+03 9.832999999999999519e-01 1.438100000000000023e+02
3.750000000000000000e+05 1.675000000000000000e+03 9.251000000000000334e-01 1.584499999999999886e+02
4.000000000000000000e+05 1.615000000000000000e+03 8.737000000000000322e-01 1.736399999999999864e+02
4.500000000000000000e+05 1.510000000000000000e+03 7.870000000000000329e-01 2.056500000000000057e+02
5.000000000000000000e+05 1.420000000000000000e+03 7.166000000000000147e-01 2.397899999999999920e+02
5.500000000000000000e+05 1.341000000000000000e+03 6.582999999999999963e-01 2.760099999999999909e+02
6.000000000000000000e+05 1.272000000000000000e+03 6.091999999999999638e-01 3.142799999999999727e+02
6.500000000000000000e+05 1.210000000000000000e+03 5.672000000000000375e-01 3.545799999999999841e+02
7.000000000000000000e+05 1.153000000000000000e+03 5.309000000000000385e-01 3.968999999999999773e+02
8.000000000000000000e+05 1.056000000000000000e+03 4.711000000000000187e-01 4.875199999999999818e+02
9.000000000000000000e+05 9.738999999999999773e+02 4.239999999999999880e-01 5.861299999999999955e+02
1.000000000000000000e+06 9.058999999999999773e+02 3.856999999999999873e-01 6.925800000000000409e+02
1.100000000000000000e+06 8.472000000000000455e+02 3.541000000000000258e-01 8.067200000000000273e+02
1.200000000000000000e+06 7.948999999999999773e+02 3.275000000000000133e-01 9.285700000000000500e+02
1.300000000000000000e+06 7.495000000000000000e+02 3.047000000000000264e-01 1.060000000000000000e+03
1.400000000000000000e+06 7.097999999999999545e+02 2.849999999999999756e-01 1.200000000000000000e+03
1.500000000000000000e+06 6.747000000000000455e+02 2.679000000000000270e-01 1.340000000000000000e+03
1.600000000000000000e+06 6.425000000000000000e+02 2.526999999999999802e-01 1.490000000000000000e+03
1.700000000000000000e+06 6.132000000000000455e+02 2.391999999999999960e-01 1.650000000000000000e+03
1.800000000000000000e+06 5.867999999999999545e+02 2.272000000000000131e-01 1.820000000000000000e+03
2.000000000000000000e+06 5.412000000000000455e+02 2.066000000000000059e-01 2.170000000000000000e+03
2.250000000000000000e+06 4.946999999999999886e+02 1.857000000000000040e-01 2.660000000000000000e+03
2.500000000000000000e+06 4.566000000000000227e+02 1.688000000000000056e-01 3.180000000000000000e+03
2.750000000000000000e+06 4.250000000000000000e+02 1.547999999999999932e-01 3.750000000000000000e+03
3.000000000000000000e+06 3.981999999999999886e+02 1.431000000000000050e-01 4.360000000000000000e+03
3.250000000000000000e+06 3.753000000000000114e+02 1.330000000000000071e-01 5.000000000000000000e+03
3.500000000000000000e+06 3.553999999999999773e+02 1.243999999999999967e-01 5.690000000000000000e+03
3.750000000000000000e+06 3.378999999999999773e+02 1.168000000000000010e-01 6.410000000000000000e+03
4.000000000000000000e+06 3.226000000000000227e+02 1.101000000000000034e-01 7.170000000000000000e+03
4.500000000000000000e+06 2.966000000000000227e+02 9.891999999999999404e-02 8.780000000000000000e+03
5.000000000000000000e+06 2.756000000000000227e+02 8.985999999999999543e-02 1.053000000000000000e+04
5.500000000000000000e+06 2.581999999999999886e+02 8.237999999999999490e-02 1.241000000000000000e+04
6.000000000000000000e+06 2.435999999999999943e+02 7.607999999999999485e-02 1.440000000000000000e+04
6.500000000000000000e+06 2.310999999999999943e+02 7.072000000000000508e-02 1.651000000000000000e+04
7.000000000000000000e+06 2.204000000000000057e+02 6.607999999999999985e-02 1.872000000000000000e+04
8.000000000000000000e+06 2.026999999999999886e+02 5.847999999999999726e-02 2.345000000000000000e+04
9.000000000000000000e+06 1.890000000000000000e+02 5.249999999999999806e-02 2.856000000000000000e+04
1.000000000000000000e+07 1.779000000000000057e+02 4.766000000000000097e-02 3.402000000000000000e+04
