# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
5.499989999999999740e-02 2.983000000000000096e+00 6.834999999999999432e+01 9.000000000000000838e-04
5.999989999999999490e-02 3.115000000000000213e+00 7.107999999999999829e+01 9.000000000000000838e-04
6.499989999999999934e-02 3.241999999999999993e+00 7.364000000000000057e+01 9.000000000000000838e-04
6.999990000000000379e-02 3.365000000000000213e+00 7.607999999999999829e+01 1.000000000000000021e-03
7.999989999999999879e-02 3.596999999999999975e+00 8.057999999999999829e+01 1.000000000000000021e-03
8.999989999999999379e-02 3.814999999999999947e+00 8.468999999999999773e+01 1.100000000000000066e-03
9.999990000000000268e-02 4.022000000000000242e+00 8.845999999999999375e+01 1.200000000000000112e-03
1.100000000000000006e-01 4.217999999999999972e+00 9.195000000000000284e+01 1.200000000000000112e-03
1.199999999999999956e-01 4.405999999999999694e+00 9.520000000000000284e+01 1.300000000000000157e-03
1.300000000000000044e-01 4.586000000000000298e+00 9.823999999999999488e+01 1.300000000000000157e-03
1.399989999999999846e-01 4.759000000000000341e+00 1.010999999999999943e+02 1.399999999999999986e-03
1.499989999999999934e-01 4.926000000000000156e+00 1.037999999999999972e+02 1.399999999999999986e-03
1.599990000000000023e-01 5.086999999999999744e+00 1.062999999999999972e+02 1.500000000000000031e-03
1.699990000000000112e-01 5.243999999999999773e+00 1.087000000000000028e+02 1.500000000000000031e-03
1.799989999999999923e-01 5.395999999999999908e+00 1.110000000000000000e+02 1.600000000000000077e-03
1.999990000000000101e-01 5.687999999999999723e+00 1.152999999999999972e+02 1.700000000000000122e-03
2.249990000000000046e-01 6.033000000000000362e+00 1.200999999999999943e+02 1.800000000000000168e-03
2.499989999999999990e-01 6.358999999999999986e+00 1.245000000000000000e+02 1.899999999999999996e-03
2.749990000000000490e-01 6.669999999999999929e+00 1.285000000000000000e+02 2.100000000000000304e-03
2.999990000000000157e-01 6.966000000000000192e+00 1.321999999999999886e+02 2.200000000000000133e-03
3.249990000000000379e-01 7.251000000000000334e+00 1.355000000000000000e+02 2.299999999999999961e-03
3.499990000000000046e-01 7.524000000000000021e+00 1.385999999999999943e+02 2.400000000000000223e-03
